기준년월,기간귀속,플랜트,자재유형,자재코드,계정코드,단위,기초수량,기초단가,기초금액,생산입고수량,생산입고단가,생산입고금액,구매입고수량,구매입고단가,구매입고금액,이동입고수량,이동입고단가,이동입고금액,기타입고수량,기타입고단가,기타입고금액,생산출고수량,생산출고단가,생산출고금액,판매출고수량,판매출고단가,판매출고금액,이동출고수량,이동출고단가,이동출고금액,기타출고수량,기타출고단가,기타출고금액,기말수량,기말단가,기말금액,비고
201612,당기,4000,제품,65170-3J200,1120100,EA,299,15987.909698996655,4780385,5692,13828.39,78711173,0,0,0,0,0,0,0,13828.39,0,0,0,0,5741,13936.16,80007517,0,0,0,0,13936.16,0,250,13936.16,3484041,0
201612,당기,4000,제품,71602-3Z350,1120100,EA,26,57659.03846153846,1499135,4704,51641.18,242920110,0,0,0,0,0,0,0,51641.18,0,0,0,0,4662,51674.26,240905395,0,0,0,0,51674.26,0,68,51674.26,3513850,0
201612,당기,4000,제품,66700-A5900,1120100,EA,161,30112.801242236026,4848161,30962,25767.23,797804998,0,0,0,0,0,0,0,25767.23,0,0,0,0,30981,25789.71,798991020,0,0,0,0,25789.71,0,142,25789.71,3662138,0
201612,당기,4000,제품,64520-3X003,1120100,EA,0,0.0,0,116178,14397.55,1672678568,0,0,0,0,0,0,0,14397.55,0,0,0,0,115321,14397.55,1660339868,0,0,0,593,14397.55,8537747,264,14397.55,3800953,0
201612,당기,4000,제품,65605-4H400,1120100,EA,414,11303.642512077295,4679708,73241,10195.78,746749104,0,0,0,0,0,0,0,10195.78,0,0,0,0,73149,10202.01,746266597,0,0,0,129,10202.01,1316057,377,10202.01,3846157,0
201612,당기,4000,제품,64350-B1000,1120100,EA,0,0.0,0,2974,22361.66,66503584,0,0,0,0,0,0,275,22361.66,6149457,0,0,0,3036,22361.66,67890007,0,0,0,38,22361.66,849743,175,22361.66,3913291,0
201612,당기,4000,제품,66700-2V011,1120100,EA,0,0.0,0,42666,24325.49,1037871265,0,0,0,0,0,0,132,24325.49,3210964,0,0,0,42587,24325.49,1035949552,0,0,0,9,24325.49,218928,202,24325.49,4913749,0
201612,당기,4000,제품,64300-3X500,1120100,EA,0,0.0,0,10693,30288.11,323870756,0,0,0,0,0,0,0,30288.11,0,0,0,0,10530,30288.11,318933794,0,0,0,0,30288.11,0,163,30288.11,4936962,0
201612,당기,5000,제품,71386-3S000,1120100,EA,2507,1986.2987634623055,4979651,0,0.0,0,0,0,0,156020,1796,280277448,0,1796.42,0,0,0,0,155643,1799.43,280068207,0,0,0,0,1799.43,1,2884,1799.43,5188891,0
201612,당기,4000,제품,71620-B8250,1120100,EA,212,30577.834905660377,6482501,27730,28129.68,780036034,0,0,0,0,0,0,0,28129.68,0,0,0,0,27754,28148.25,781226663,0,0,0,0,28148.25,0,188,28148.26,5291872,0
201612,당기,4000,제품,71610-B8200,1120100,EA,220,31851.913636363635,7007421,31034,28485.41,884016147,0,0,0,0,0,0,4,28485.41,113941,0,0,0,31068,28509.1,885720781,0,0,0,4,28509.1,114036,186,28509.1,5302693,0
201612,당기,4000,제품,71601-3Z350,1120100,EA,49,58023.163265306124,2843135,4715,51940.41,244899030,0,0,0,0,0,0,0,51940.41,0,0,0,0,4657,52002.97,242177847,0,0,0,0,52002.97,0,107,52002.97,5564318,0
201612,당기,4000,제품,71201-2S160,1120100,EA,217,27033.709677419356,5866315,32424,25026.48,811458601,0,0,0,0,0,0,0,25026.48,0,0,0,0,32418,25039.82,811741035,0,0,0,0,25039.82,0,223,25039.83,5583881,0
201612,당기,5000,제품,71376-3S000,1120100,EA,2162,1986.1641998149862,4294087,0,0.0,0,0,0,0,156877,1796,281817639,0,1796.42,0,0,0,0,155931,1799.0,280520423,0,0,0,0,1799.0,0,3108,1799.0,5591303,0
201612,당기,4000,제품,65601-4H400,1120100,EA,603,10925.487562189055,6588069,73239,9866.21,722591253,0,0,0,0,0,0,0,9866.21,0,0,0,0,73155,9874.86,722395294,0,0,0,88,9874.86,868987,599,9874.86,5915040,0
201612,당기,4000,제품,71603-1R400,1120100,EA,261,18659.053639846745,4870013,39645,17019.47,674736945,0,0,0,0,0,0,0,17019.47,0,0,0,0,39553,17030.19,673595298,0,0,0,0,17030.19,0,353,17030.2,6011659,0
201612,당기,4000,제품,71620-2W250,1120100,EA,209,27205.77990430622,5686008,46997,25164.59,1182660067,0,0,0,0,0,0,0,25164.59,0,0,0,0,46967,25173.62,1182329579,0,0,0,0,25173.62,0,239,25173.62,6016496,0
201612,당기,4000,제품,64200-B1000,1120100,EA,0,0.0,0,4215,65280.19,275156014,0,0,0,0,0,0,426,65280.19,27809362,0,0,0,4487,65280.19,292912226,0,0,0,61,65280.19,3982091,93,65280.19,6071058,0
201612,당기,4000,제품,71202-2S300,1120100,EA,198,27247.040404040403,5394914,42540,25227.36,1073171973,0,0,0,0,0,0,0,25227.36,0,0,0,0,42496,25236.72,1072459601,0,0,0,0,25236.72,0,242,25236.72,6107286,0
201612,당기,4000,제품,71603-1R301,1120100,EA,318,20865.12578616352,6635110,121521,18746.84,2278135064,0,0,0,0,0,0,0,18746.84,0,0,0,0,121502,18752.37,2278450625,0,0,0,0,18752.37,0,337,18752.37,6319549,0
201612,당기,4000,제품,71603-1R310,1120100,EA,320,20685.65625,6619410,93376,18575.26,1734483142,0,0,0,0,0,0,0,18575.26,0,0,0,0,93353,18582.46,1734728767,0,0,0,0,18582.46,0,343,18582.46,6373785,0
201612,당기,4000,제품,71604-1R400,1120100,EA,286,18657.853146853147,5336146,58177,16252.56,945525454,0,0,0,0,0,0,0,16252.56,0,0,0,0,58067,16264.33,944420925,0,0,0,0,16264.33,0,396,16264.33,6440675,0
201612,당기,4000,제품,71660-B8000,1120100,EA,359,31851.91364902507,11434837,50327,33504.31,1686171171,0,0,0,0,0,0,0,33504.31,0,0,0,0,50483,33492.6,1690807010,0,0,0,0,33492.6,0,203,33492.6,6798998,0
201612,당기,4000,제품,71604-1R301,1120100,EA,326,20688.88036809816,6744575,121425,18565.84,2254357132,0,0,0,0,0,0,0,18565.84,0,0,0,0,121379,18571.52,2254193100,0,0,0,0,18571.52,0,372,18571.52,6908607,0
201612,당기,4000,제품,66700-A5000,1120100,EA,274,31211.722627737225,8552012,62583,25685.62,1607483323,0,0,0,0,0,0,0,25685.62,0,0,0,0,62575,25709.71,1608785196,0,0,0,0,25709.71,0,282,25709.71,7250139,0
201612,당기,4000,제품,71650-B8000,1120100,EA,347,31851.913544668587,11052614,50363,33549.29,1689643111,0,0,0,0,0,0,0,33549.29,0,0,0,0,50491,33537.68,1693350973,0,0,0,0,33537.68,0,219,33537.68,7344752,0
201612,당기,4000,제품,64300-2S500,1120100,EA,0,0.0,0,5638,44010.82,248133023,0,0,0,0,0,0,0,44010.82,0,0,0,0,5471,44010.82,240783215,0,0,0,0,44010.82,0,167,44010.83,7349808,0
201612,당기,4000,제품,71620-2W200,1120100,EA,164,26847.975609756097,4403068,43191,24832.92,1072558767,0,0,0,0,0,0,0,24832.92,0,0,0,0,43055,24840.55,1069509671,0,0,0,0,24840.55,0,300,24840.55,7452164,0
201612,당기,4000,제품,71604-1R310,1120100,EA,374,20515.120320855614,7672655,93431,18398.44,1718984543,0,0,0,0,0,0,0,18398.44,0,0,0,0,93397,18406.88,1719147191,0,0,0,0,18406.88,1,408,18406.88,7510006,0
201612,당기,4000,제품,71381-2S000,1120100,EA,1248,2598.4366987179487,3242849,154659,2565.42,396765832,0,0,0,0,0,0,0,2565.42,0,0,0,0,0,2565.69,0,0,0,0,152967,2565.69,392465559,2940,2565.69,7543122,0
201612,당기,4000,제품,64300-3X952,1120100,EA,0,0.0,0,2238,36371.05,81398412,0,0,0,0,0,0,130,36371.05,4728236,0,0,0,2163,36371.05,78670583,0,0,0,0,36371.05,0,209,36371.05,7601550,0
201612,당기,4000,제품,71201-2W300,1120100,EA,921,10694.811074918567,9849921,106640,9736.47,1038297447,0,0,0,0,0,0,0,9736.47,0,0,0,0,106696,9744.68,1039718221,0,0,0,0,9744.68,0,865,9744.68,8429147,0
201612,당기,5000,제품,71188-3S000,1120100,EA,1152,4202.770833333333,4841592,0,0.0,0,0,0,0,152400,3685,561741115,0,3685.97,0,0,0,0,151215,3689.84,557959545,0,0,0,0,3689.84,0,2337,3689.84,8623162,0
201612,당기,4000,제품,71241-2S000,1120100,EA,980,7046.376530612245,6905449,154407,6956.57,1074142548,0,0,0,0,0,0,0,6956.57,0,0,0,0,0,6957.13,0,0,0,0,154127,6957.13,1072282010,1260,6957.13,8765987,0
201612,당기,4000,제품,71202-2W300,1120100,EA,933,10659.773847802786,9945569,106760,9702.99,1035891473,0,0,0,0,0,0,0,9702.99,0,0,0,0,106726,9711.28,1036446233,0,0,0,0,9711.28,0,967,9711.28,9390809,0
201612,당기,4000,제품,71602-3Z300,1120100,EA,110,57626.01818181818,6338862,20454,51629.67,1056033289,0,0,0,0,0,0,0,51629.67,0,0,0,0,20353,51661.75,1051471523,0,0,0,0,51661.75,0,211,51661.74,10900628,0
201612,당기,4000,제품,71620-2W000,1120100,EA,411,27327.88077858881,11231759,65653,25304.78,1661335044,0,0,0,0,0,0,0,25304.78,0,0,0,0,65620,25317.37,1661325890,0,0,0,0,25317.37,0,444,25317.37,11240913,0
201612,당기,4000,제품,71601-3Z300,1120100,EA,111,57992.85585585586,6437207,20492,51926.81,1064084151,0,0,0,0,0,0,0,51926.81,0,0,0,0,20376,51959.49,1058726554,0,0,0,0,51959.49,0,227,51959.49,11794804,0
201612,당기,4000,제품,71610-2W200,1120100,EA,360,27679.31388888889,9964553,90149,25613.43,2309025181,0,0,0,0,0,0,0,25613.43,0,0,0,0,90033,25621.65,2306793830,0,0,0,0,25621.65,0,476,25621.65,12195904,0
201612,당기,5000,제품,71378-3S000,1120100,EA,1169,9633.286569717708,11261312,0,0.0,0,0,0,0,156140,8991,1403938637,0,8991.54,0,0,0,0,155931,8996.31,1402803038,0,0,0,0,8996.31,1,1378,8996.31,12396910,0
201612,당기,5000,제품,71178-3S000,1120100,EA,2816,4204.912997159091,11841035,0,0.0,0,0,0,0,151780,3685,559455816,0,3685.97,0,0,0,0,151191,3695.42,558713953,0,0,0,0,3695.42,-1,3405,3695.42,12582899,0
201612,당기,2000,원재료,64300-2S051,1120400,EA,403,42063.637717121586,16951646,0,0.0,0,102749,38419,3947577864,0,0,0,0,38419.62,0,102774,38433,3950001510,0,0.0,0,0,0,0,28,38433.86,1076148,350,38433.86,13451851,0
201612,당기,2000,원재료,71602-3Z000,1120400,EA,244,57991.233606557376,14149861,0,0.0,0,25257,50993,1287944000,0,0,0,5,50993.55,254967,25225,51060,1288000831,0,0.0,0,0,0,0,5,51060.49,255302,276,51060.49,14092695,0
201612,당기,2000,원재료,71601-3Z000,1120400,EA,212,57131.85849056604,12111954,0,0.0,0,25331,50194,1271469421,0,0,0,6,50194.21,301165,25260,50251,1269359778,0,0.0,0,0,0,0,6,50251.77,301510,283,50251.77,14221252,0
201612,당기,2000,원재료,64510-3X002,1120400,EA,0,0.0,0,0,0.0,0,268050,13547,3631538428,0,0,0,0,13547.99,0,266411,13547,3609333273,0,0.0,0,0,0,0,587,13547.99,7952670,1052,13547.99,14252484,0
201612,당기,2000,원재료,71202-2W000,1120400,EA,1438,10620.489568845618,15272264,0,0.0,0,118737,9664,1147507723,0,0,0,0,9664.28,0,118657,9675,1148092240,0,0.0,0,0,0,0,0,9675.72,0,1518,9675.72,14687747,0
201612,당기,2000,원재료,71201-2W000,1120400,EA,1412,10655.526912181303,15045604,0,0.0,0,118819,9698,1152402598,0,0,0,0,9698.81,0,118624,9710,1151844163,0,0.0,0,0,0,0,0,9710.04,0,1607,9710.04,15604039,0
201612,당기,2000,원재료,71610-2W000,1120400,EA,573,28193.19022687609,16154698,0,0.0,0,84540,26116,2207904192,0,0,0,0,26116.68,0,84422,26130,2206002604,0,0.0,0,0,0,0,0,26130.66,0,691,26130.66,18056286,0
201612,당기,2000,원재료,71202-2S000,1120400,EA,508,27469.59842519685,13954556,0,0.0,0,148900,25437,3787667517,0,0,0,0,25437.66,0,148676,25444,3782996649,0,0.0,0,0,0,0,0,25444.57,0,732,25444.57,18625424,0
201612,당기,2000,원재료,71142-3S000,1120400,EA,2225,7303.614382022472,16250542,0,0.0,0,152050,6525,992203535,0,0,0,0,6525.51,0,151215,6536,988451683,0,0.0,0,0,0,0,0,6536.73,-1,3060,6536.73,20002395,0
201612,당기,2000,원재료,71201-2S150,1120400,EA,499,27238.430861723446,13591977,0,0.0,0,98743,25216,2489992285,0,0,0,0,25216.9,0,98427,25227,2483024205,0,0.0,0,0,0,0,0,25227.06,0,815,25227.06,20560057,0
201612,당기,2000,원재료,66722-3X901,1120400,EA,1520,7642.335526315789,11616350,0,0.0,0,26458,6892,182368239,0,0,0,0,6892.74,0,24900,6933,172643372,0,0.0,0,0,0,0,0,6933.47,0,3078,6933.47,21341217,0
201612,당기,2000,원재료,71132-3S000,1120400,EA,2442,7304.525389025389,17837651,0,0.0,0,152055,6525,992236163,0,0,0,0,6525.51,0,151191,6537,988459776,0,0.0,0,0,0,0,0,6537.82,0,3306,6537.82,21614038,0
201612,당기,2000,원재료,64520-3X004,1120400,EA,0,0.0,0,0,0.0,0,152155,14405,2191932772,0,0,0,0,14405.92,0,150052,14405,2161637122,0,0.0,0,0,0,0,569,14405.92,8196968,1534,14405.92,22098681,0
201612,당기,2000,원재료,71650-2W000,1120400,EA,837,28471.36320191159,23830531,0,0.0,0,174498,25940,4526636825,0,0,0,0,25940.91,0,174437,25952,4527161572,0,0.0,0,0,0,0,0,25952.99,0,898,25952.99,23305784,0
201612,당기,2000,원재료,71388-3S000,1120400,EA,2348,9633.829216354345,22620231,0,0.0,0,156014,8990,1402642472,0,0,0,0,8990.49,0,155643,9000,1400791622,0,0.0,0,0,0,0,0,9000.03,0,2719,9000.03,24471081,0
201612,당기,2000,원재료,64300-2S550,1120400,EA,0,0.0,0,0,0.0,0,79954,44068,3523442269,0,0,0,0,44068.37,0,79392,44068,3498675846,0,0.0,0,0,0,0,0,44068.37,0,562,44068.37,24766423,0
201612,당기,2000,원재료,71660-2W000,1120400,EA,877,28449.067274800454,24949832,0,0.0,0,174550,25919,4524333268,0,0,0,0,25919.98,0,174458,25932,4524154383,0,0.0,0,0,0,0,0,25932.63,1,969,25932.63,25128716,0
201612,당기,2000,원재료,64300-3X550,1120400,EA,0,0.0,0,0,0.0,0,98475,30238,2977779171,0,0,0,0,30238.94,0,96893,30238,2929941175,0,0.0,0,0,0,0,0,30238.94,0,1582,30238.94,47837996,0
201612,당기,2000,원재료,66722-3X001,1120400,EA,0,0.0,0,0,0.0,0,100458,6461,649128110,0,0,0,0,6461.69,0,89775,6461,580097913,0,0.0,0,0,0,0,0,6461.69,-1,10683,6461.69,69030198,0
201612,당기,4000,제품,67115-3J000,1120100,EA,0,0.0,0,4102,9144.29,37509881,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4102,9144,37509881,0,0.0,0,0,0.0,0,0
201612,당기,4000,제품,71386-3S000,1120100,EA,0,0.0,0,156020,1796.42,280278104,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,156020,1796,280278104,0,0.0,0,0,0.0,0,0
201612,당기,4000,제품,71376-3S000,1120100,EA,0,0.0,0,156877,1796.42,281817639,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,156877,1796,281817639,0,0.0,0,0,0.0,0,0
201612,당기,4000,제품,71188-3S000,1120100,EA,0,0.0,0,152400,3685.97,561741115,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,152400,3685,561741115,0,0.0,0,0,0.0,0,0
201612,당기,4000,제품,71378-3S000,1120100,EA,0,0.0,0,156140,8991.54,1403938637,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,156140,8991,1403938637,0,0.0,0,0,0.0,0,0
201612,당기,4000,제품,71178-3S000,1120100,EA,0,0.0,0,151780,3685.97,559455816,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,151780,3685,559455816,0,0.0,0,0,0.0,0,0
